id_student,code_module,code_presentation
653988,FFF,2014J
654045,FFF,2014J
654048,FFF,2014J
654094,FFF,2014J
654112,FFF,2014J
654114,FFF,2014J
654169,FFF,2014J
654217,FFF,2014J
654228,FFF,2014J
654236,FFF,2014J
654260,FFF,2014J
654289,FFF,2014J
654322,FFF,2014J
654338,FFF,2014J
654351,FFF,2014J
654432,FFF,2014J
654441,FFF,2014J
654563,FFF,2014J
654565,FFF,2014J
654578,FFF,2014J
654597,FFF,2014J
654619,FFF,2014J
654671,FFF,2014J
654677,FFF,2014J
654698,FFF,2014J
654738,FFF,2014J
654816,FFF,2014J
654834,FFF,2014J
654852,FFF,2014J
654867,FFF,2014J
654943,FFF,2014J
654947,FFF,2014J
655028,FFF,2014J
655115,FFF,2014J
655124,FFF,2014J
655127,FFF,2014J
655353,FFF,2014J
655386,FFF,2014J
655402,FFF,2014J
655412,FFF,2014J
655416,FFF,2014J
655417,FFF,2014J
655445,FFF,2014J
655492,FFF,2014J
655569,FFF,2014J
655627,FFF,2014J
655720,FFF,2014J
655747,FFF,2014J
655796,FFF,2014J
655852,FFF,2014J
655927,FFF,2014J
655981,FFF,2014J
656029,FFF,2014J
656065,FFF,2014J
656086,FFF,2014J
656092,FFF,2014J
656102,FFF,2014J
656107,FFF,2014J
656131,FFF,2014J
656145,FFF,2014J
656150,FFF,2014J
656158,FFF,2014J
656159,FFF,2014J
656165,FFF,2014J
656234,FFF,2014J
656323,FFF,2014J
656353,FFF,2014J
656360,FFF,2014J
656414,FFF,2014J
656436,FFF,2014J
656441,FFF,2014J
656510,FFF,2014J
656512,FFF,2014J
656519,FFF,2014J
656529,FFF,2014J
656565,FFF,2014J
656579,FFF,2014J
656599,FFF,2014J
656607,FFF,2014J
656677,FFF,2014J
656693,FFF,2014J
656734,FFF,2014J
656791,FFF,2014J
656800,FFF,2014J
656882,FFF,2014J
656988,FFF,2014J
656996,FFF,2014J
657118,FFF,2014J
657181,FFF,2014J
657184,FFF,2014J
657211,FFF,2014J
657220,FFF,2014J
657344,FFF,2014J
674222,FFF,2014J
674226,FFF,2014J
674260,FFF,2014J
674262,FFF,2014J
674320,FFF,2014J
674387,FFF,2014J
674406,FFF,2014J
674451,FFF,2014J
674478,FFF,2014J
674484,FFF,2014J
674497,FFF,2014J
674584,FFF,2014J
674594,FFF,2014J
674617,FFF,2014J
674644,FFF,2014J
674657,FFF,2014J
674671,FFF,2014J
674691,FFF,2014J
674764,FFF,2014J
674814,FFF,2014J
674831,FFF,2014J
674921,FFF,2014J
674935,FFF,2014J
674970,FFF,2014J
675002,FFF,2014J
675046,FFF,2014J
675054,FFF,2014J
675127,FFF,2014J
675193,FFF,2014J
675233,FFF,2014J
675261,FFF,2014J
675279,FFF,2014J
675315,FFF,2014J
675328,FFF,2014J
675337,FFF,2014J
675474,FFF,2014J
675486,FFF,2014J
675514,FFF,2014J
675636,FFF,2014J
675669,FFF,2014J
675710,FFF,2014J
675824,FFF,2014J
675829,FFF,2014J
675843,FFF,2014J
676007,FFF,2014J
676040,FFF,2014J
676064,FFF,2014J
676103,FFF,2014J
676139,FFF,2014J
676190,FFF,2014J
676194,FFF,2014J
676265,FFF,2014J
676303,FFF,2014J
676320,FFF,2014J
676378,FFF,2014J
676444,FFF,2014J
676478,FFF,2014J
676492,FFF,2014J
676600,FFF,2014J
676866,FFF,2014J
676882,FFF,2014J
676930,FFF,2014J
677027,FFF,2014J
677081,FFF,2014J
677085,FFF,2014J
677138,FFF,2014J
677206,FFF,2014J
677221,FFF,2014J
677235,FFF,2014J
677327,FFF,2014J
677369,FFF,2014J
677382,FFF,2014J
677400,FFF,2014J
677436,FFF,2014J
677456,FFF,2014J
677486,FFF,2014J
677546,FFF,2014J
677582,FFF,2014J
677608,FFF,2014J
677643,FFF,2014J
677655,FFF,2014J
677687,FFF,2014J
677748,FFF,2014J
677767,FFF,2014J
677782,FFF,2014J
677828,FFF,2014J
677833,FFF,2014J
677867,FFF,2014J
677869,FFF,2014J
678005,FFF,2014J
678044,FFF,2014J
678088,FFF,2014J
678127,FFF,2014J
678203,FFF,2014J
678235,FFF,2014J
678270,FFF,2014J
678287,FFF,2014J
678346,FFF,2014J
678381,FFF,2014J
678397,FFF,2014J
678452,FFF,2014J
678474,FFF,2014J
678528,FFF,2014J
678619,FFF,2014J
678628,FFF,2014J
678659,FFF,2014J
678769,FFF,2014J
678819,FFF,2014J
678831,FFF,2014J
678859,FFF,2014J
678877,FFF,2014J
678946,FFF,2014J
678954,FFF,2014J
679036,FFF,2014J
679111,FFF,2014J
679119,FFF,2014J
679251,FFF,2014J
679262,FFF,2014J
679269,FFF,2014J
679278,FFF,2014J
679337,FFF,2014J
679342,FFF,2014J
679384,FFF,2014J
679386,FFF,2014J
679402,FFF,2014J
679445,FFF,2014J
679498,FFF,2014J
679509,FFF,2014J
679594,FFF,2014J
679676,FFF,2014J
679688,FFF,2014J
679749,FFF,2014J
679788,FFF,2014J
679790,FFF,2014J
679938,FFF,2014J
679939,FFF,2014J
680014,FFF,2014J
680018,FFF,2014J
680072,FFF,2014J
680080,FFF,2014J
680145,FFF,2014J
680212,FFF,2014J
680222,FFF,2014J
680231,FFF,2014J
680255,FFF,2014J
680266,FFF,2014J
680270,FFF,2014J
680273,FFF,2014J
680312,FFF,2014J
680322,FFF,2014J
680343,FFF,2014J
680348,FFF,2014J
680349,FFF,2014J
680410,FFF,2014J
680464,FFF,2014J
680506,FFF,2014J
680517,FFF,2014J
680572,FFF,2014J
680708,FFF,2014J
680713,FFF,2014J
680714,FFF,2014J
680715,FFF,2014J
680747,FFF,2014J
680766,FFF,2014J
680855,FFF,2014J
680872,FFF,2014J
680912,FFF,2014J
680938,FFF,2014J
680955,FFF,2014J
680974,FFF,2014J
681004,FFF,2014J
681052,FFF,2014J
681063,FFF,2014J
681152,FFF,2014J
681235,FFF,2014J
681277,FFF,2014J
681298,FFF,2014J
681328,FFF,2014J
681335,FFF,2014J
681341,FFF,2014J
681393,FFF,2014J
681452,FFF,2014J
681490,FFF,2014J
681608,FFF,2014J
681633,FFF,2014J
681652,FFF,2014J
681655,FFF,2014J
681658,FFF,2014J
681691,FFF,2014J
681735,FFF,2014J
681755,FFF,2014J
681973,FFF,2014J
682015,FFF,2014J
682019,FFF,2014J
682050,FFF,2014J
682070,FFF,2014J
682142,FFF,2014J
682276,FFF,2014J
682298,FFF,2014J
682358,FFF,2014J
682359,FFF,2014J
682390,FFF,2014J
682391,FFF,2014J
682436,FFF,2014J
682437,FFF,2014J
682482,FFF,2014J
682504,FFF,2014J
682505,FFF,2014J
682511,FFF,2014J
682524,FFF,2014J
682539,FFF,2014J
682565,FFF,2014J
682569,FFF,2014J
682578,FFF,2014J
682596,FFF,2014J
682613,FFF,2014J
682617,FFF,2014J
682632,FFF,2014J
682671,FFF,2014J
682695,FFF,2014J
682753,FFF,2014J
682839,FFF,2014J
682863,FFF,2014J
682894,FFF,2014J
682946,FFF,2014J
682981,FFF,2014J
682982,FFF,2014J
682983,FFF,2014J
682985,FFF,2014J
683094,FFF,2014J
683144,FFF,2014J
683177,FFF,2014J
683178,FFF,2014J
683243,FFF,2014J
683305,FFF,2014J
683323,FFF,2014J
683346,FFF,2014J
683347,FFF,2014J
683352,FFF,2014J
683353,FFF,2014J
683360,FFF,2014J
683375,FFF,2014J
683403,FFF,2014J
683427,FFF,2014J
683446,FFF,2014J
683508,FFF,2014J
683530,FFF,2014J
683547,FFF,2014J
683550,FFF,2014J
683555,FFF,2014J
683576,FFF,2014J
683624,FFF,2014J
683628,FFF,2014J
683642,FFF,2014J
683699,FFF,2014J
683745,FFF,2014J
683764,FFF,2014J
683772,FFF,2014J
683820,FFF,2014J
683832,FFF,2014J
683902,FFF,2014J
683912,FFF,2014J
684013,FFF,2014J
684014,FFF,2014J
684183,FFF,2014J
684311,FFF,2014J
684383,FFF,2014J
684572,FFF,2014J
684579,FFF,2014J
684592,FFF,2014J
684594,FFF,2014J
684671,FFF,2014J
684675,FFF,2014J
684676,FFF,2014J
684726,FFF,2014J
684981,FFF,2014J
684983,FFF,2014J
685004,FFF,2014J
685042,FFF,2014J
685100,FFF,2014J
685105,FFF,2014J
685128,FFF,2014J
685140,FFF,2014J
685155,FFF,2014J
685192,FFF,2014J
685276,FFF,2014J
685283,FFF,2014J
685330,FFF,2014J
685339,FFF,2014J
685367,FFF,2014J
685373,FFF,2014J
685439,FFF,2014J
685512,FFF,2014J
685565,FFF,2014J
685663,FFF,2014J
685683,FFF,2014J
685705,FFF,2014J
685708,FFF,2014J
685802,FFF,2014J
685831,FFF,2014J
685860,FFF,2014J
685920,FFF,2014J
685952,FFF,2014J
685998,FFF,2014J
686065,FFF,2014J
686100,FFF,2014J
686317,FFF,2014J
686358,FFF,2014J
686448,FFF,2014J
686458,FFF,2014J
686498,FFF,2014J
686558,FFF,2014J
686700,FFF,2014J
686786,FFF,2014J
686799,FFF,2014J
686852,FFF,2014J
687007,FFF,2014J
687033,FFF,2014J
687073,FFF,2014J
687112,FFF,2014J
687288,FFF,2014J
687304,FFF,2014J
687319,FFF,2014J
687331,FFF,2014J
687341,FFF,2014J
687345,FFF,2014J
687351,FFF,2014J
687410,FFF,2014J
687434,FFF,2014J
687448,FFF,2014J
687468,FFF,2014J
687485,FFF,2014J
687510,FFF,2014J
687525,FFF,2014J
687686,FFF,2014J
687747,FFF,2014J
687752,FFF,2014J
687795,FFF,2014J
687846,FFF,2014J
687910,FFF,2014J
687930,FFF,2014J
687931,FFF,2014J
687988,FFF,2014J
688005,FFF,2014J
688008,FFF,2014J
688071,FFF,2014J
688097,FFF,2014J
688159,FFF,2014J
688187,FFF,2014J
688192,FFF,2014J
688250,FFF,2014J
688251,FFF,2014J
688265,FFF,2014J
688326,FFF,2014J
688337,FFF,2014J
688442,FFF,2014J
688453,FFF,2014J
688475,FFF,2014J
688509,FFF,2014J
688532,FFF,2014J
688664,FFF,2014J
688685,FFF,2014J
688891,FFF,2014J
688895,FFF,2014J
688904,FFF,2014J
688937,FFF,2014J
688964,FFF,2014J
688976,FFF,2014J
689005,FFF,2014J
689051,FFF,2014J
689052,FFF,2014J
689225,FFF,2014J
689260,FFF,2014J
689280,FFF,2014J
689290,FFF,2014J
689347,FFF,2014J
689352,FFF,2014J
689498,FFF,2014J
689533,FFF,2014J
689626,FFF,2014J
689640,FFF,2014J
689747,FFF,2014J
689761,FFF,2014J
689827,FFF,2014J
689855,FFF,2014J
689924,FFF,2014J
689977,FFF,2014J
690075,FFF,2014J
690137,FFF,2014J
690174,FFF,2014J
690296,FFF,2014J
690382,FFF,2014J
690559,FFF,2014J
690585,FFF,2014J
690631,FFF,2014J
690635,FFF,2014J
690656,FFF,2014J
690687,FFF,2014J
690746,FFF,2014J
690832,FFF,2014J
690872,FFF,2014J
690962,FFF,2014J
691056,FFF,2014J
691177,FFF,2014J
691253,FFF,2014J
691269,FFF,2014J
691280,FFF,2014J
691288,FFF,2014J
691326,FFF,2014J
691465,FFF,2014J
691563,FFF,2014J
691699,FFF,2014J
691722,FFF,2014J
691805,FFF,2014J
691873,FFF,2014J
691932,FFF,2014J
692010,FFF,2014J
692097,FFF,2014J
692189,FFF,2014J
692219,FFF,2014J
692220,FFF,2014J
692273,FFF,2014J
692454,FFF,2014J
692612,FFF,2014J
692632,FFF,2014J
692740,FFF,2014J
692893,FFF,2014J
692898,FFF,2014J
692962,FFF,2014J
692968,FFF,2014J
692976,FFF,2014J
693160,FFF,2014J
693162,FFF,2014J
693197,FFF,2014J
693223,FFF,2014J
693246,FFF,2014J
693345,FFF,2014J
693373,FFF,2014J
693448,FFF,2014J
693497,FFF,2014J
693519,FFF,2014J
693573,FFF,2014J
693628,FFF,2014J
693629,FFF,2014J
693806,FFF,2014J
693812,FFF,2014J
693903,FFF,2014J
693906,FFF,2014J
693907,FFF,2014J
694059,FFF,2014J
694128,FFF,2014J
694144,FFF,2014J
694284,FFF,2014J
694376,FFF,2014J
694415,FFF,2014J
694428,FFF,2014J
694456,FFF,2014J
694464,FFF,2014J
694622,FFF,2014J
694669,FFF,2014J
695090,FFF,2014J
695169,FFF,2014J
695220,FFF,2014J
695251,FFF,2014J
695369,FFF,2014J
695380,FFF,2014J
695416,FFF,2014J
695449,FFF,2014J
695471,FFF,2014J
695485,FFF,2014J
695550,FFF,2014J
695637,FFF,2014J
695676,FFF,2014J
695700,FFF,2014J
695748,FFF,2014J
695764,FFF,2014J
695926,FFF,2014J
696039,FFF,2014J
696043,FFF,2014J
696071,FFF,2014J
696082,FFF,2014J
696091,FFF,2014J
696188,FFF,2014J
696253,FFF,2014J
696275,FFF,2014J
696276,FFF,2014J
696318,FFF,2014J
696329,FFF,2014J
696364,FFF,2014J
696410,FFF,2014J
696583,FFF,2014J
696615,FFF,2014J
696653,FFF,2014J
696659,FFF,2014J
696662,FFF,2014J
696664,FFF,2014J
696671,FFF,2014J
696678,FFF,2014J
696729,FFF,2014J
696981,FFF,2014J
696985,FFF,2014J
697027,FFF,2014J
697042,FFF,2014J
697114,FFF,2014J
697192,FFF,2014J
697204,FFF,2014J
697215,FFF,2014J
697255,FFF,2014J
697257,FFF,2014J
697299,FFF,2014J
697438,FFF,2014J
697478,FFF,2014J
697529,FFF,2014J
697554,FFF,2014J
697581,FFF,2014J
697878,FFF,2014J
697998,FFF,2014J
698015,FFF,2014J
698020,FFF,2014J
698112,FFF,2014J
698157,FFF,2014J
698193,FFF,2014J
698233,FFF,2014J
698384,FFF,2014J
698407,FFF,2014J
698485,FFF,2014J
698656,FFF,2014J
698762,FFF,2014J
699126,FFF,2014J
699127,FFF,2014J
699128,FFF,2014J
836614,FFF,2014J
884652,FFF,2014J
900936,FFF,2014J
1318759,FFF,2014J
1348205,FFF,2014J
1424608,FFF,2014J
1449171,FFF,2014J
1459010,FFF,2014J
1473878,FFF,2014J
1477284,FFF,2014J
1501577,FFF,2014J
1514245,FFF,2014J
1532711,FFF,2014J
1537796,FFF,2014J
1585671,FFF,2014J
1588621,FFF,2014J
1603549,FFF,2014J
1629444,FFF,2014J
1631797,FFF,2014J
1640680,FFF,2014J
1658963,FFF,2014J
1683192,FFF,2014J
1722493,FFF,2014J
1733664,FFF,2014J
1745145,FFF,2014J
1752994,FFF,2014J
1755594,FFF,2014J
1765045,FFF,2014J
1766102,FFF,2014J
1771775,FFF,2014J
1796402,FFF,2014J
1816458,FFF,2014J
1818385,FFF,2014J
1836241,FFF,2014J
1866233,FFF,2014J
1871598,FFF,2014J
1871684,FFF,2014J
1873360,FFF,2014J
1877902,FFF,2014J
1879321,FFF,2014J
1881231,FFF,2014J
1887108,FFF,2014J
1889752,FFF,2014J
1895399,FFF,2014J
1961652,FFF,2014J
1962062,FFF,2014J
1972092,FFF,2014J
1972368,FFF,2014J
1998834,FFF,2014J
2017487,FFF,2014J
2020628,FFF,2014J
2028523,FFF,2014J
2029571,FFF,2014J
2035700,FFF,2014J
2036893,FFF,2014J
2047575,FFF,2014J
2065972,FFF,2014J
2067799,FFF,2014J
2071670,FFF,2014J
2081123,FFF,2014J
2088982,FFF,2014J
2096251,FFF,2014J
2104819,FFF,2014J
2106955,FFF,2014J
2107747,FFF,2014J
2113446,FFF,2014J
2137697,FFF,2014J
2138970,FFF,2014J
2140300,FFF,2014J
2143312,FFF,2014J
2143440,FFF,2014J
2146013,FFF,2014J
2154361,FFF,2014J
2160316,FFF,2014J
2161710,FFF,2014J
2178837,FFF,2014J
2180090,FFF,2014J
2195853,FFF,2014J
2197766,FFF,2014J
2223401,FFF,2014J
2254637,FFF,2014J
2256134,FFF,2014J
2282620,FFF,2014J
2298106,FFF,2014J
2298895,FFF,2014J
2306410,FFF,2014J
2316717,FFF,2014J
2339267,FFF,2014J
2341420,FFF,2014J
2342045,FFF,2014J
2343785,FFF,2014J
2351969,FFF,2014J
2366656,FFF,2014J
2378208,FFF,2014J
2386732,FFF,2014J
2395016,FFF,2014J
2398260,FFF,2014J
2399758,FFF,2014J
2403701,FFF,2014J
2417433,FFF,2014J
2417975,FFF,2014J
2424257,FFF,2014J
2427845,FFF,2014J
2438784,FFF,2014J
2459292,FFF,2014J
2462281,FFF,2014J
2468232,FFF,2014J
2470326,FFF,2014J
2480886,FFF,2014J
2486215,FFF,2014J
2486930,FFF,2014J
2497090,FFF,2014J
2499307,FFF,2014J
2504129,FFF,2014J
2505058,FFF,2014J
2519138,FFF,2014J
2521574,FFF,2014J
2529052,FFF,2014J
2529419,FFF,2014J
2530976,FFF,2014J
2535160,FFF,2014J
2537777,FFF,2014J
2540871,FFF,2014J
2542209,FFF,2014J
2550534,FFF,2014J
2557008,FFF,2014J
2558365,FFF,2014J
2559144,FFF,2014J
2579891,FFF,2014J
2584244,FFF,2014J
2599162,FFF,2014J
2599883,FFF,2014J
2602253,FFF,2014J
2602542,FFF,2014J
2612102,FFF,2014J
2612728,FFF,2014J
2613827,FFF,2014J
2622634,FFF,2014J
2624028,FFF,2014J
2626417,FFF,2014J
2630284,FFF,2014J
2641156,FFF,2014J
2643472,FFF,2014J
2649121,FFF,2014J
2649948,FFF,2014J
2652532,FFF,2014J
2661012,FFF,2014J
2667478,FFF,2014J
2678580,FFF,2014J
2681198,FFF,2014J
2682682,FFF,2014J
2682745,FFF,2014J
2683857,FFF,2014J
2684048,FFF,2014J
2686035,FFF,2014J
2687012,FFF,2014J
2694139,FFF,2014J
2697921,FFF,2014J
2702660,FFF,2014J
24391,GGG,2013J
26023,GGG,2013J
32239,GGG,2013J
35001,GGG,2013J
60405,GGG,2013J
62975,GGG,2013J
75442,GGG,2013J
80448,GGG,2013J
82341,GGG,2013J
96117,GGG,2013J
121056,GGG,2013J
122459,GGG,2013J
122636,GGG,2013J
129212,GGG,2013J
138710,GGG,2013J
142990,GGG,2013J
155256,GGG,2013J
159484,GGG,2013J
164922,GGG,2013J
166183,GGG,2013J
189664,GGG,2013J
233153,GGG,2013J
236848,GGG,2013J
239095,GGG,2013J
253208,GGG,2013J
253567,GGG,2013J
261718,GGG,2013J
266626,GGG,2013J
276830,GGG,2013J
279747,GGG,2013J
285705,GGG,2013J
286160,GGG,2013J
290658,GGG,2013J
292136,GGG,2013J
296993,GGG,2013J
298186,GGG,2013J
300508,GGG,2013J
303165,GGG,2013J
306610,GGG,2013J
311158,GGG,2013J
313070,GGG,2013J
319331,GGG,2013J
324095,GGG,2013J
325909,GGG,2013J
330177,GGG,2013J
332715,GGG,2013J
339727,GGG,2013J
339853,GGG,2013J
348579,GGG,2013J
349360,GGG,2013J
352382,GGG,2013J
368245,GGG,2013J
368969,GGG,2013J
369378,GGG,2013J
375600,GGG,2013J
375882,GGG,2013J
379113,GGG,2013J
379844,GGG,2013J
383420,GGG,2013J
392215,GGG,2013J
393451,GGG,2013J
395954,GGG,2013J
396145,GGG,2013J
401139,GGG,2013J
404325,GGG,2013J
411105,GGG,2013J
416355,GGG,2013J
417220,GGG,2013J
427321,GGG,2013J
428301,GGG,2013J
433165,GGG,2013J
434478,GGG,2013J
439677,GGG,2013J
444943,GGG,2013J
445086,GGG,2013J
465724,GGG,2013J
466900,GGG,2013J
470340,GGG,2013J
472911,GGG,2013J
473271,GGG,2013J
473924,GGG,2013J
474067,GGG,2013J
477165,GGG,2013J
477468,GGG,2013J
478784,GGG,2013J
479442,GGG,2013J
479595,GGG,2013J
481404,GGG,2013J
481772,GGG,2013J
483123,GGG,2013J
483158,GGG,2013J
483959,GGG,2013J
488853,GGG,2013J
489222,GGG,2013J
489624,GGG,2013J
493763,GGG,2013J
494291,GGG,2013J
495276,GGG,2013J
496224,GGG,2013J
497074,GGG,2013J
497190,GGG,2013J
497278,GGG,2013J
500112,GGG,2013J
500720,GGG,2013J
503663,GGG,2013J
505754,GGG,2013J
506679,GGG,2013J
509034,GGG,2013J
509277,GGG,2013J
510737,GGG,2013J
511571,GGG,2013J
512258,GGG,2013J
514699,GGG,2013J
515496,GGG,2013J
516434,GGG,2013J
519091,GGG,2013J
519185,GGG,2013J
521164,GGG,2013J
522561,GGG,2013J
522731,GGG,2013J
523419,GGG,2013J
523803,GGG,2013J
527742,GGG,2013J
530826,GGG,2013J
531224,GGG,2013J
534251,GGG,2013J
536647,GGG,2013J
537181,GGG,2013J
537662,GGG,2013J
537670,GGG,2013J
539436,GGG,2013J
541252,GGG,2013J
543557,GGG,2013J
544615,GGG,2013J
544898,GGG,2013J
545313,GGG,2013J
545785,GGG,2013J
546192,GGG,2013J
546457,GGG,2013J
546754,GGG,2013J
548388,GGG,2013J
549887,GGG,2013J
549909,GGG,2013J
549973,GGG,2013J
553643,GGG,2013J
554967,GGG,2013J
556509,GGG,2013J
556520,GGG,2013J
556523,GGG,2013J
557031,GGG,2013J
557085,GGG,2013J
559919,GGG,2013J
560328,GGG,2013J
561148,GGG,2013J
561163,GGG,2013J
561884,GGG,2013J
562696,GGG,2013J
563612,GGG,2013J
564190,GGG,2013J
564609,GGG,2013J
565002,GGG,2013J
565222,GGG,2013J
565525,GGG,2013J
565640,GGG,2013J
565892,GGG,2013J
565993,GGG,2013J
566153,GGG,2013J
566183,GGG,2013J
566603,GGG,2013J
566923,GGG,2013J
566963,GGG,2013J
567325,GGG,2013J
567831,GGG,2013J
567987,GGG,2013J
568118,GGG,2013J
568288,GGG,2013J
568539,GGG,2013J
569253,GGG,2013J
569381,GGG,2013J
569511,GGG,2013J
569679,GGG,2013J
569984,GGG,2013J
570529,GGG,2013J
570801,GGG,2013J
571334,GGG,2013J
571577,GGG,2013J
571696,GGG,2013J
571768,GGG,2013J
571883,GGG,2013J
571896,GGG,2013J
571952,GGG,2013J
572335,GGG,2013J
572388,GGG,2013J
572663,GGG,2013J
572714,GGG,2013J
573134,GGG,2013J
573331,GGG,2013J
573460,GGG,2013J
573464,GGG,2013J
573510,GGG,2013J
574238,GGG,2013J
574504,GGG,2013J
574606,GGG,2013J
574642,GGG,2013J
574857,GGG,2013J
574948,GGG,2013J
574957,GGG,2013J
574960,GGG,2013J
574988,GGG,2013J
575000,GGG,2013J
575061,GGG,2013J
575080,GGG,2013J
575136,GGG,2013J
575355,GGG,2013J
575454,GGG,2013J
575488,GGG,2013J
575554,GGG,2013J
575559,GGG,2013J
575691,GGG,2013J
575984,GGG,2013J
576143,GGG,2013J
576371,GGG,2013J
576425,GGG,2013J
576445,GGG,2013J
576488,GGG,2013J
576593,GGG,2013J
576654,GGG,2013J
576761,GGG,2013J
576948,GGG,2013J
577439,GGG,2013J
577456,GGG,2013J
577471,GGG,2013J
577820,GGG,2013J
577827,GGG,2013J
577888,GGG,2013J
578140,GGG,2013J
578207,GGG,2013J
578375,GGG,2013J
578378,GGG,2013J
578666,GGG,2013J
578940,GGG,2013J
578941,GGG,2013J
578977,GGG,2013J
579020,GGG,2013J
579201,GGG,2013J
579203,GGG,2013J
579309,GGG,2013J
579381,GGG,2013J
579528,GGG,2013J
579572,GGG,2013J
579661,GGG,2013J
580095,GGG,2013J
580669,GGG,2013J
580860,GGG,2013J
580870,GGG,2013J
581062,GGG,2013J
581063,GGG,2013J
581239,GGG,2013J
581414,GGG,2013J
581485,GGG,2013J
581510,GGG,2013J
581606,GGG,2013J
581652,GGG,2013J
581889,GGG,2013J
581956,GGG,2013J
581965,GGG,2013J
582005,GGG,2013J
582039,GGG,2013J
582309,GGG,2013J
582460,GGG,2013J
582486,GGG,2013J
582536,GGG,2013J
582649,GGG,2013J
582697,GGG,2013J
582709,GGG,2013J
582710,GGG,2013J
583146,GGG,2013J
583502,GGG,2013J
583532,GGG,2013J
583623,GGG,2013J
583625,GGG,2013J
583664,GGG,2013J
583721,GGG,2013J
583730,GGG,2013J
583827,GGG,2013J
583973,GGG,2013J
584143,GGG,2013J
584195,GGG,2013J
584299,GGG,2013J
584448,GGG,2013J
584500,GGG,2013J
584509,GGG,2013J
584512,GGG,2013J
584710,GGG,2013J
584712,GGG,2013J
584733,GGG,2013J
584827,GGG,2013J
584836,GGG,2013J
584844,GGG,2013J
584942,GGG,2013J
584969,GGG,2013J
585025,GGG,2013J
585058,GGG,2013J
585114,GGG,2013J
585141,GGG,2013J
585147,GGG,2013J
585156,GGG,2013J
585199,GGG,2013J
585236,GGG,2013J
585297,GGG,2013J
585445,GGG,2013J
585457,GGG,2013J
585518,GGG,2013J
585608,GGG,2013J
585613,GGG,2013J
585702,GGG,2013J
585768,GGG,2013J
585801,GGG,2013J
585841,GGG,2013J
585847,GGG,2013J
586083,GGG,2013J
586158,GGG,2013J
586196,GGG,2013J
586287,GGG,2013J
586324,GGG,2013J
586367,GGG,2013J
586370,GGG,2013J
586423,GGG,2013J
586493,GGG,2013J
586524,GGG,2013J
586563,GGG,2013J
586598,GGG,2013J
586639,GGG,2013J
586660,GGG,2013J
586689,GGG,2013J
586787,GGG,2013J
586814,GGG,2013J
586818,GGG,2013J
586914,GGG,2013J
586981,GGG,2013J
587004,GGG,2013J
587161,GGG,2013J
587183,GGG,2013J
587275,GGG,2013J
587283,GGG,2013J
587330,GGG,2013J
587374,GGG,2013J
587506,GGG,2013J
587523,GGG,2013J
587852,GGG,2013J
587975,GGG,2013J
588008,GGG,2013J
588014,GGG,2013J
588078,GGG,2013J
588105,GGG,2013J
588106,GGG,2013J
588133,GGG,2013J
588138,GGG,2013J
588233,GGG,2013J
588314,GGG,2013J
588363,GGG,2013J
588367,GGG,2013J
588382,GGG,2013J
588391,GGG,2013J
588505,GGG,2013J
588522,GGG,2013J
588528,GGG,2013J
588963,GGG,2013J
589048,GGG,2013J
589126,GGG,2013J
589147,GGG,2013J
589198,GGG,2013J
589493,GGG,2013J
589507,GGG,2013J
589558,GGG,2013J
589690,GGG,2013J
589702,GGG,2013J
589734,GGG,2013J
589744,GGG,2013J
589845,GGG,2013J
589914,GGG,2013J
589919,GGG,2013J
589927,GGG,2013J
589990,GGG,2013J
590028,GGG,2013J
590046,GGG,2013J
590147,GGG,2013J
590213,GGG,2013J
590215,GGG,2013J
590248,GGG,2013J
590353,GGG,2013J
590540,GGG,2013J
590590,GGG,2013J
590593,GGG,2013J
590662,GGG,2013J
590711,GGG,2013J
590764,GGG,2013J
590835,GGG,2013J
591179,GGG,2013J
591216,GGG,2013J
591225,GGG,2013J
591243,GGG,2013J
591294,GGG,2013J
591321,GGG,2013J
591409,GGG,2013J
591464,GGG,2013J
591549,GGG,2013J
591588,GGG,2013J
591602,GGG,2013J
591671,GGG,2013J
591804,GGG,2013J
591814,GGG,2013J
591819,GGG,2013J
591837,GGG,2013J
591849,GGG,2013J
591859,GGG,2013J
592043,GGG,2013J
592056,GGG,2013J
592059,GGG,2013J
592127,GGG,2013J
592272,GGG,2013J
592287,GGG,2013J
592361,GGG,2013J
592444,GGG,2013J
592448,GGG,2013J
592451,GGG,2013J
592737,GGG,2013J
592880,GGG,2013J
592882,GGG,2013J
593010,GGG,2013J
593013,GGG,2013J
593017,GGG,2013J
593127,GGG,2013J
593246,GGG,2013J
593337,GGG,2013J
593431,GGG,2013J
593438,GGG,2013J
593546,GGG,2013J
593569,GGG,2013J
593734,GGG,2013J
593793,GGG,2013J
593819,GGG,2013J
593842,GGG,2013J
593858,GGG,2013J
593954,GGG,2013J
594188,GGG,2013J
594196,GGG,2013J
594554,GGG,2013J
594625,GGG,2013J
594727,GGG,2013J
594745,GGG,2013J
594771,GGG,2013J
594834,GGG,2013J
594943,GGG,2013J
595185,GGG,2013J
595256,GGG,2013J
595305,GGG,2013J
595335,GGG,2013J
595434,GGG,2013J
595535,GGG,2013J
595908,GGG,2013J
595927,GGG,2013J
595977,GGG,2013J
596071,GGG,2013J
596075,GGG,2013J
596089,GGG,2013J
596091,GGG,2013J
596143,GGG,2013J
596208,GGG,2013J
596214,GGG,2013J
596221,GGG,2013J
596255,GGG,2013J
596301,GGG,2013J
596358,GGG,2013J
